x_player,x_enemy_mean,y_enemy_mean,nb_enemies,x_bullet,y_bullet,action
0.5,0.5016666666666667,0.3933333333333333,48,0,0,0
0.5,0.5033333333333333,0.3933333333333333,48,0,0,0
0.5,0.505,0.3933333333333333,48,0,0,0
0.5,0.5066666666666667,0.3933333333333333,48,0,0,0
0.5,0.5083333333333333,0.3933333333333333,48,0,0,0
0.5,0.51,0.3933333333333333,48,0,0,0
0.5,0.5116666666666667,0.3933333333333333,48,0,0,0
0.5,0.5133333333333333,0.3933333333333333,48,0,0,0
0.5,0.515,0.3933333333333333,48,0,0,0
0.5,0.5166666666666667,0.3933333333333333,48,0,0,0
0.5,0.5183333333333333,0.3933333333333333,48,0,0,0
0.5,0.52,0.3933333333333333,48,0,0,0
0.5,0.5216666666666666,0.3933333333333333,48,0,0,0
0.5,0.5233333333333333,0.3933333333333333,48,0,0,0
0.5,0.525,0.3933333333333333,48,0,0,0
0.5,0.5266666666666666,0.3933333333333333,48,0,0,0
0.5,0.5283333333333333,0.3933333333333333,48,0,0,0
0.5,0.53,0.3933333333333333,48,0,0,0
0.5,0.5316666666666666,0.3933333333333333,48,0,0,0
0.5,0.5333333333333333,0.3933333333333333,48,0,0,0
0.5,0.535,0.3933333333333333,48,0,0,0
0.5,0.5366666666666666,0.3933333333333333,48,0,0,0
0.5,0.5383333333333333,0.3933333333333333,48,0,0,0
0.5,0.54,0.3933333333333333,48,0,0,0
0.5,0.5416666666666666,0.3933333333333333,48,0,0,0
0.5,0.5433333333333333,0.3933333333333333,48,0,0,0
0.5,0.545,0.3933333333333333,48,0,0,0
0.5,0.5466666666666666,0.3933333333333333,48,0,0,0
0.5,0.5483333333333333,0.3933333333333333,48,0,0,0
0.5,0.55,0.3933333333333333,48,0,0,0
0.5,0.5516666666666666,0.3933333333333333,48,0,0,0
0.5,0.5533333333333333,0.3933333333333333,48,0,0,0
0.5,0.555,0.3933333333333333,48,0,0,0
0.5,0.5566666666666666,0.3933333333333333,48,0,0,0
0.5,0.5583333333333333,0.3933333333333333,48,0,0,0
0.5,0.56,0.3933333333333333,48,0,0,0
0.5083333333333333,0.5616666666666666,0.3933333333333333,48,0,0,2
0.5166666666666667,0.5633333333333334,0.3933333333333333,48,0,0,2
0.525,0.565,0.3933333333333333,48,0,0,2
0.5333333333333333,0.5666666666666667,0.3933333333333333,48,0,0,2
0.5416666666666666,0.5683333333333334,0.3933333333333333,48,0,0,2
0.55,0.57,0.3933333333333333,48,0,0,2
0.5583333333333333,0.5716666666666667,0.3933333333333333,48,0,0,2
0.5666666666666667,0.5733333333333334,0.3933333333333333,48,0,0,2
0.575,0.575,0.3933333333333333,48,0,0,2
0.5833333333333334,0.5766666666666667,0.3933333333333333,48,0,0,2
0.5916666666666667,0.5783333333333334,0.3933333333333333,48,0,0,2
0.6,0.58,0.3933333333333333,48,0,0,2
0.6083333333333333,0.5816666666666667,0.3933333333333333,48,0,0,2
0.6166666666666667,0.5833333333333334,0.3933333333333333,48,0,0,2
0.625,0.585,0.3933333333333333,48,0,0,2
0.6333333333333333,0.5866666666666667,0.3933333333333333,48,0,0,2
0.6333333333333333,0.5883333333333334,0.3933333333333333,48,0,0,0
0.6333333333333333,0.59,0.3933333333333333,48,0,0,0
